Query,RetrievedDocuments
40100.query, VOM19980428.0900.0080 VOM19980220.0700.1159 VOM19980226.0900.3196 VOM19980623.0900.0051 VOM19980404.0700.0676 VOM19980403.0900.0431 VOM19980222.0700.0448 VOM19980403.0700.0727 VOM19980511.0730.0066 VOM19980225.0900.2949 VOM19980306.0700.0671 VOM19980511.0900.0039 VOM19980511.0700.0105 VOM19980316.0900.2774 VOM19980404.0700.1061 VOM19980616.0900.0100 VOM19980509.0700.0043 VOM19980403.0900.0619 VOM19980616.0730.0180 VOM19980403.0700.0129 VOM19980319.0700.2278 VOM19980326.0700.2359 VOM19980326.0900.2164 VOM19980430.0900.0001 VOM19980327.0900.1545 VOM19980515.0900.0164 VOM19980225.0900.0714 VOM19980515.0700.0434 VOM19980312.0900.2408 VOM19980403.0700.1169 VOM19980326.0900.1939 VOM19980515.0730.0248 VOM19980303.0700.0590 VOM19980325.0900.3063 VOM19980220.0900.2583 VOM19980223.0900.0886 VOM19980303.0900.1646 VOM19980404.0700.1295 VOM19980314.0700.1261 VOM19980325.0900.2179 VOM19980403.0900.0124 VOM19980220.0900.2138 VOM19980325.0900.0195 VOM19980325.0900.0905 VOM19980403.0900.2034 VOM19980228.0700.0268 VOM19980305.0900.1046 VOM19980327.0900.1073 VOM19980404.0700.0406 VOM19980627.0700.0022
40101.query, VOM19980220.0700.0166 VOM19980220.0700.0221 VOM19980220.0700.0265 VOM19980220.0700.0321 VOM19980220.0700.0359 VOM19980220.0700.0391 VOM19980220.0700.0448 VOM19980220.0700.0487 VOM19980220.0700.0521 VOM19980220.0700.0559 VOM19980220.0700.0620 VOM19980220.0700.0672 VOM19980220.0700.0707 VOM19980220.0700.0772 VOM19980220.0700.0874 VOM19980220.0700.1055 VOM19980220.0700.1159 VOM19980220.0700.1297 VOM19980220.0700.1448 VOM19980220.0700.1861 VOM19980220.0700.2208 VOM19980220.0700.2656 VOM19980220.0700.2814 VOM19980220.0700.2956 VOM19980220.0700.3153 VOM19980220.0700.3434 VOM19980220.0900.0190 VOM19980220.0900.0259 VOM19980220.0900.0292 VOM19980220.0900.0330 VOM19980220.0900.0387 VOM19980220.0900.0424 VOM19980220.0900.0473 VOM19980220.0900.0496 VOM19980220.0900.0859 VOM19980220.0900.1197 VOM19980220.0900.1332 VOM19980220.0900.1815 VOM19980220.0900.1880 VOM19980220.0900.1907 VOM19980220.0900.1940 VOM19980220.0900.1979 VOM19980220.0900.2019 VOM19980220.0900.2053 VOM19980220.0900.2076 VOM19980220.0900.2138 VOM19980220.0900.2343 VOM19980220.0900.2583 VOM19980220.0900.2967 VOM19980220.0900.3154
40102.query, VOM19980222.0700.0448 VOM19980316.0900.2774 VOM19980511.0900.0039 VOM19980403.0900.3074 VOM19980220.0700.1159 VOM19980226.0900.3196 VOM19980327.0900.1545 VOM19980404.0700.1061 VOM19980225.0900.2949 VOM19980620.0700.0040 VOM19980621.0700.0052 VOM19980403.0700.1169 VOM19980303.0700.1291 VOM19980326.0700.0480 VOM19980319.0700.2536 VOM19980624.0700.0434 VOM19980630.0730.0136 VOM19980620.0730.0003 VOM19980228.0700.0268 VOM19980621.0730.0001 VOM19980325.0900.2916 VOM19980404.0700.0676 VOM19980404.0700.1788 VOM19980326.0900.1939 VOM19980509.0700.0043 VOM19980403.0900.0431 VOM19980220.0900.2019 VOM19980511.0730.0066 VOM19980403.0700.0129 VOM19980223.0700.2728 VOM19980301.0700.0136 VOM19980325.0900.3063 VOM19980220.0700.2208 VOM19980312.0900.2408 VOM19980326.0700.2359 VOM19980303.0700.0324 VOM19980326.0900.2164 VOM19980316.0700.0219 VOM19980619.0700.0040 VOM19980504.0700.0222 VOM19980302.0700.2840 VOM19980511.0700.0105 VOM19980305.0700.0560 VOM19980404.0700.0406 VOM19980403.0900.3300 VOM19980618.0700.0234 VOM19980505.0700.0344 VOM19980505.0730.0186 VOM19980627.0700.0466 VOM19980226.0900.2027
40103.query, VOM19980220.0700.0166 VOM19980220.0700.0221 VOM19980220.0700.0265 VOM19980220.0700.0321 VOM19980220.0700.0359 VOM19980220.0700.0391 VOM19980220.0700.0448 VOM19980220.0700.0487 VOM19980220.0700.0521 VOM19980220.0700.0559 VOM19980220.0700.0620 VOM19980220.0700.0672 VOM19980220.0700.0707 VOM19980220.0700.0772 VOM19980220.0700.0874 VOM19980220.0700.1055 VOM19980220.0700.1159 VOM19980220.0700.1297 VOM19980220.0700.1448 VOM19980220.0700.1861 VOM19980220.0700.2208 VOM19980220.0700.2656 VOM19980220.0700.2814 VOM19980220.0700.2956 VOM19980220.0700.3153 VOM19980220.0700.3434 VOM19980220.0900.0190 VOM19980220.0900.0259 VOM19980220.0900.0292 VOM19980220.0900.0330 VOM19980220.0900.0387 VOM19980220.0900.0424 VOM19980220.0900.0473 VOM19980220.0900.0496 VOM19980220.0900.0859 VOM19980220.0900.1197 VOM19980220.0900.1332 VOM19980220.0900.1815 VOM19980220.0900.1880 VOM19980220.0900.1907 VOM19980220.0900.1940 VOM19980220.0900.1979 VOM19980220.0900.2019 VOM19980220.0900.2053 VOM19980220.0900.2076 VOM19980220.0900.2138 VOM19980220.0900.2343 VOM19980220.0900.2583 VOM19980220.0900.2967 VOM19980220.0900.3154
40104.query, VOM19980316.0900.2774 VOM19980222.0700.0448 VOM19980404.0700.1061 VOM19980225.0900.2949 VOM19980327.0900.1545 VOM19980403.0700.1169 VOM19980325.0900.3063 VOM19980403.0700.0129 VOM19980511.0900.0039 VOM19980403.0900.3074 VOM19980620.0700.0040 VOM19980404.0700.0676 VOM19980220.0700.1159 VOM19980404.0700.0406 VOM19980511.0730.0066 VOM19980326.0900.1939 VOM19980312.0900.2408 VOM19980226.0900.2027 VOM19980326.0700.2359 VOM19980326.0900.2164 VOM19980620.0730.0003 VOM19980403.0700.1459 VOM19980403.0900.0124 VOM19980511.0700.0105 VOM19980220.0700.2208 VOM19980403.0900.2034 VOM19980326.0700.0480 VOM19980403.0900.0431 VOM19980303.0700.1291 VOM19980403.0900.3300 VOM19980616.0900.0100 VOM19980302.0700.0653 VOM19980403.0900.0619 VOM19980616.0730.0180 VOM19980621.0700.0052 VOM19980619.0700.0040 VOM19980316.0900.3018 VOM19980505.0700.0384 VOM19980630.0730.0136 VOM19980226.0900.3196 VOM19980221.0700.2690 VOM19980509.0700.0043 VOM19980621.0730.0001 VOM19980220.0900.2019 VOM19980317.0900.2819 VOM19980220.0900.2583 VOM19980223.0700.2728 VOM19980410.0900.0241 VOM19980312.0900.2795 VOM19980624.0700.0434
40105.query, VOM19980220.0700.0166 VOM19980220.0700.0221 VOM19980220.0700.0265 VOM19980220.0700.0321 VOM19980220.0700.0359 VOM19980220.0700.0391 VOM19980220.0700.0448 VOM19980220.0700.0487 VOM19980220.0700.0521 VOM19980220.0700.0559 VOM19980220.0700.0620 VOM19980220.0700.0672 VOM19980220.0700.0707 VOM19980220.0700.0772 VOM19980220.0700.0874 VOM19980220.0700.1055 VOM19980220.0700.1159 VOM19980220.0700.1297 VOM19980220.0700.1448 VOM19980220.0700.1861 VOM19980220.0700.2208 VOM19980220.0700.2656 VOM19980220.0700.2814 VOM19980220.0700.2956 VOM19980220.0700.3153 VOM19980220.0700.3434 VOM19980220.0900.0190 VOM19980220.0900.0259 VOM19980220.0900.0292 VOM19980220.0900.0330 VOM19980220.0900.0387 VOM19980220.0900.0424 VOM19980220.0900.0473 VOM19980220.0900.0496 VOM19980220.0900.0859 VOM19980220.0900.1197 VOM19980220.0900.1332 VOM19980220.0900.1815 VOM19980220.0900.1880 VOM19980220.0900.1907 VOM19980220.0900.1940 VOM19980220.0900.1979 VOM19980220.0900.2019 VOM19980220.0900.2053 VOM19980220.0900.2076 VOM19980220.0900.2138 VOM19980220.0900.2343 VOM19980220.0900.2583 VOM19980220.0900.2967 VOM19980220.0900.3154
40106.query, VOM19980220.0700.0166 VOM19980220.0700.0221 VOM19980220.0700.0265 VOM19980220.0700.0321 VOM19980220.0700.0359 VOM19980220.0700.0391 VOM19980220.0700.0448 VOM19980220.0700.0487 VOM19980220.0700.0521 VOM19980220.0700.0559 VOM19980220.0700.0620 VOM19980220.0700.0672 VOM19980220.0700.0707 VOM19980220.0700.0772 VOM19980220.0700.0874 VOM19980220.0700.1055 VOM19980220.0700.1159 VOM19980220.0700.1297 VOM19980220.0700.1448 VOM19980220.0700.1861 VOM19980220.0700.2208 VOM19980220.0700.2656 VOM19980220.0700.2814 VOM19980220.0700.2956 VOM19980220.0700.3153 VOM19980220.0700.3434 VOM19980220.0900.0190 VOM19980220.0900.0259 VOM19980220.0900.0292 VOM19980220.0900.0330 VOM19980220.0900.0387 VOM19980220.0900.0424 VOM19980220.0900.0473 VOM19980220.0900.0496 VOM19980220.0900.0859 VOM19980220.0900.1197 VOM19980220.0900.1332 VOM19980220.0900.1815 VOM19980220.0900.1880 VOM19980220.0900.1907 VOM19980220.0900.1940 VOM19980220.0900.1979 VOM19980220.0900.2019 VOM19980220.0900.2053 VOM19980220.0900.2076 VOM19980220.0900.2138 VOM19980220.0900.2343 VOM19980220.0900.2583 VOM19980220.0900.2967 VOM19980220.0900.3154
40107.query, VOM19980222.0700.0448 VOM19980220.0700.1159 VOM19980226.0900.3196 VOM19980630.0730.0136 VOM19980315.0700.2184 VOM19980404.0700.1061 VOM19980326.0700.0480 VOM19980316.0900.2774 VOM19980404.0700.0676 VOM19980403.0700.0129 VOM19980403.0900.0619 VOM19980613.0700.0112 VOM19980220.0900.2583 VOM19980428.0900.0080 VOM19980616.0730.0180 VOM19980403.0900.3074 VOM19980616.0900.0100 VOM19980314.0700.0275 VOM19980314.0700.1946 VOM19980511.0700.0105 VOM19980511.0730.0066 VOM19980403.0900.0431 VOM19980403.0700.1169 VOM19980620.0700.0093 VOM19980224.0700.0588 VOM19980223.0700.2728 VOM19980325.0900.3063 VOM19980509.0700.0043 VOM19980624.0700.0434 VOM19980618.0700.0187 VOM19980224.0900.3453 VOM19980223.0900.0886 VOM19980403.0900.0124 VOM19980403.0900.2034 VOM19980511.0900.0039 VOM19980619.0700.0040 VOM19980624.0700.0288 VOM19980225.0900.2949 VOM19980327.0900.1545 VOM19980312.0900.2408 VOM19980403.0900.3300 VOM19980317.0900.2819 VOM19980326.0700.2359 VOM19980315.0700.2291 VOM19980326.0900.2164 VOM19980319.0700.2536 VOM19980530.0700.0260 VOM19980228.0700.0268 VOM19980316.0900.3433 VOM19980314.0700.0199
40108.query, VOM19980220.0700.0166 VOM19980220.0700.0221 VOM19980220.0700.0265 VOM19980220.0700.0321 VOM19980220.0700.0359 VOM19980220.0700.0391 VOM19980220.0700.0448 VOM19980220.0700.0487 VOM19980220.0700.0521 VOM19980220.0700.0559 VOM19980220.0700.0620 VOM19980220.0700.0672 VOM19980220.0700.0707 VOM19980220.0700.0772 VOM19980220.0700.0874 VOM19980220.0700.1055 VOM19980220.0700.1159 VOM19980220.0700.1297 VOM19980220.0700.1448 VOM19980220.0700.1861 VOM19980220.0700.2208 VOM19980220.0700.2656 VOM19980220.0700.2814 VOM19980220.0700.2956 VOM19980220.0700.3153 VOM19980220.0700.3434 VOM19980220.0900.0190 VOM19980220.0900.0259 VOM19980220.0900.0292 VOM19980220.0900.0330 VOM19980220.0900.0387 VOM19980220.0900.0424 VOM19980220.0900.0473 VOM19980220.0900.0496 VOM19980220.0900.0859 VOM19980220.0900.1197 VOM19980220.0900.1332 VOM19980220.0900.1815 VOM19980220.0900.1880 VOM19980220.0900.1907 VOM19980220.0900.1940 VOM19980220.0900.1979 VOM19980220.0900.2019 VOM19980220.0900.2053 VOM19980220.0900.2076 VOM19980220.0900.2138 VOM19980220.0900.2343 VOM19980220.0900.2583 VOM19980220.0900.2967 VOM19980220.0900.3154
40109.query, VOM19980220.0700.0166 VOM19980220.0700.0221 VOM19980220.0700.0265 VOM19980220.0700.0321 VOM19980220.0700.0359 VOM19980220.0700.0391 VOM19980220.0700.0448 VOM19980220.0700.0487 VOM19980220.0700.0521 VOM19980220.0700.0559 VOM19980220.0700.0620 VOM19980220.0700.0672 VOM19980220.0700.0707 VOM19980220.0700.0772 VOM19980220.0700.0874 VOM19980220.0700.1055 VOM19980220.0700.1159 VOM19980220.0700.1297 VOM19980220.0700.1448 VOM19980220.0700.1861 VOM19980220.0700.2208 VOM19980220.0700.2656 VOM19980220.0700.2814 VOM19980220.0700.2956 VOM19980220.0700.3153 VOM19980220.0700.3434 VOM19980220.0900.0190 VOM19980220.0900.0259 VOM19980220.0900.0292 VOM19980220.0900.0330 VOM19980220.0900.0387 VOM19980220.0900.0424 VOM19980220.0900.0473 VOM19980220.0900.0496 VOM19980220.0900.0859 VOM19980220.0900.1197 VOM19980220.0900.1332 VOM19980220.0900.1815 VOM19980220.0900.1880 VOM19980220.0900.1907 VOM19980220.0900.1940 VOM19980220.0900.1979 VOM19980220.0900.2019 VOM19980220.0900.2053 VOM19980220.0900.2076 VOM19980220.0900.2138 VOM19980220.0900.2343 VOM19980220.0900.2583 VOM19980220.0900.2967 VOM19980220.0900.3154
40110.query, VOM19980222.0700.0448 VOM19980316.0900.2774 VOM19980404.0700.0406 VOM19980312.0900.2408 VOM19980326.0700.2359 VOM19980403.0700.1169 VOM19980326.0900.2164 VOM19980220.0700.1159 VOM19980225.0900.2949 VOM19980404.0700.1061 VOM19980620.0700.0040 VOM19980327.0900.1545 VOM19980404.0700.0676 VOM19980325.0900.3063 VOM19980403.0700.0185 VOM19980403.0900.0619 VOM19980403.0900.3074 VOM19980317.0900.2819 VOM19980221.0700.2690 VOM19980616.0900.0100 VOM19980403.0900.2970 VOM19980616.0730.0180 VOM19980403.0700.0129 VOM19980403.0900.0431 VOM19980220.0700.2208 VOM19980315.0700.2184 VOM19980403.0900.0173 VOM19980616.0700.0538 VOM19980619.0700.0040 VOM19980220.0700.1055 VOM19980614.0700.0302 VOM19980220.0900.2019 VOM19980621.0700.0052 VOM19980303.0700.0590 VOM19980617.0900.0206 VOM19980223.0700.2728 VOM19980618.0700.0076 VOM19980618.0730.0044 VOM19980326.0900.1939 VOM19980403.0700.1459 VOM19980621.0730.0001 VOM19980527.0730.0233 VOM19980403.0900.2079 VOM19980620.0730.0003 VOM19980325.0900.0905 VOM19980305.0900.2335 VOM19980312.0900.2795 VOM19980319.0700.2536 VOM19980511.0900.0039 VOM19980226.0900.2027
40111.query, VOM19980220.0700.0166 VOM19980220.0700.0221 VOM19980220.0700.0265 VOM19980220.0700.0321 VOM19980220.0700.0359 VOM19980220.0700.0391 VOM19980220.0700.0448 VOM19980220.0700.0487 VOM19980220.0700.0521 VOM19980220.0700.0559 VOM19980220.0700.0620 VOM19980220.0700.0672 VOM19980220.0700.0707 VOM19980220.0700.0772 VOM19980220.0700.0874 VOM19980220.0700.1055 VOM19980220.0700.1159 VOM19980220.0700.1297 VOM19980220.0700.1448 VOM19980220.0700.1861 VOM19980220.0700.2208 VOM19980220.0700.2656 VOM19980220.0700.2814 VOM19980220.0700.2956 VOM19980220.0700.3153 VOM19980220.0700.3434 VOM19980220.0900.0190 VOM19980220.0900.0259 VOM19980220.0900.0292 VOM19980220.0900.0330 VOM19980220.0900.0387 VOM19980220.0900.0424 VOM19980220.0900.0473 VOM19980220.0900.0496 VOM19980220.0900.0859 VOM19980220.0900.1197 VOM19980220.0900.1332 VOM19980220.0900.1815 VOM19980220.0900.1880 VOM19980220.0900.1907 VOM19980220.0900.1940 VOM19980220.0900.1979 VOM19980220.0900.2019 VOM19980220.0900.2053 VOM19980220.0900.2076 VOM19980220.0900.2138 VOM19980220.0900.2343 VOM19980220.0900.2583 VOM19980220.0900.2967 VOM19980220.0900.3154
40112.query, VOM19980220.0700.0166 VOM19980220.0700.0221 VOM19980220.0700.0265 VOM19980220.0700.0321 VOM19980220.0700.0359 VOM19980220.0700.0391 VOM19980220.0700.0448 VOM19980220.0700.0487 VOM19980220.0700.0521 VOM19980220.0700.0559 VOM19980220.0700.0620 VOM19980220.0700.0672 VOM19980220.0700.0707 VOM19980220.0700.0772 VOM19980220.0700.0874 VOM19980220.0700.1055 VOM19980220.0700.1159 VOM19980220.0700.1297 VOM19980220.0700.1448 VOM19980220.0700.1861 VOM19980220.0700.2208 VOM19980220.0700.2656 VOM19980220.0700.2814 VOM19980220.0700.2956 VOM19980220.0700.3153 VOM19980220.0700.3434 VOM19980220.0900.0190 VOM19980220.0900.0259 VOM19980220.0900.0292 VOM19980220.0900.0330 VOM19980220.0900.0387 VOM19980220.0900.0424 VOM19980220.0900.0473 VOM19980220.0900.0496 VOM19980220.0900.0859 VOM19980220.0900.1197 VOM19980220.0900.1332 VOM19980220.0900.1815 VOM19980220.0900.1880 VOM19980220.0900.1907 VOM19980220.0900.1940 VOM19980220.0900.1979 VOM19980220.0900.2019 VOM19980220.0900.2053 VOM19980220.0900.2076 VOM19980220.0900.2138 VOM19980220.0900.2343 VOM19980220.0900.2583 VOM19980220.0900.2967 VOM19980220.0900.3154
40113.query, VOM19980325.0900.0905 VOM19980326.0900.1939 VOM19980302.0700.0653 VOM19980327.0900.1545 VOM19980302.0900.0670 VOM19980326.0700.2359 VOM19980326.0900.2164 VOM19980315.0700.2184 VOM19980316.0900.3018 VOM19980222.0700.0448 VOM19980302.0900.0635 VOM19980220.0700.1159 VOM19980312.0900.2408 VOM19980325.0900.3063 VOM19980226.0900.3196 VOM19980403.0700.0129 VOM19980624.0700.0288 VOM19980225.0900.2949 VOM19980220.0700.2208 VOM19980312.0900.2127 VOM19980316.0900.3433 VOM19980504.0730.0100 VOM19980504.0700.0268 VOM19980403.0700.1459 VOM19980627.0700.0466 VOM19980613.0700.0112 VOM19980403.0900.3074 VOM19980404.0700.1788 VOM19980228.0700.2873 VOM19980404.0700.0406 VOM19980603.0700.0169 VOM19980404.0700.0676 VOM19980403.0900.0431 VOM19980305.0900.2335 VOM19980223.0700.2728 VOM19980317.0900.2819 VOM19980619.0700.0040 VOM19980316.0900.2774 VOM19980619.0900.0162 VOM19980403.0900.2034 VOM19980403.0900.0619 VOM19980404.0700.1061 VOM19980326.0700.0480 VOM19980618.0700.0234 VOM19980220.0700.1055 VOM19980226.0900.2027 VOM19980630.0730.0136 VOM19980319.0700.2536 VOM19980624.0700.0434 VOM19980504.0700.0222
40114.query, VOM19980226.0900.3196 VOM19980317.0900.2819 VOM19980326.0700.2359 VOM19980326.0900.2164 VOM19980222.0700.0448 VOM19980312.0900.2408 VOM19980404.0700.0406 VOM19980228.0700.2873 VOM19980316.0900.2774 VOM19980220.0900.2019 VOM19980225.0900.2949 VOM19980325.0900.3063 VOM19980326.0900.1939 VOM19980220.0700.1159 VOM19980404.0700.0676 VOM19980225.0900.0332 VOM19980226.0900.2027 VOM19980223.0900.0886 VOM19980319.0900.0364 VOM19980222.0700.2148 VOM19980325.0900.0905 VOM19980327.0900.1545 VOM19980507.0730.0216 VOM19980403.0900.0173 VOM19980225.0900.0714 VOM19980319.0700.0722 VOM19980507.0700.0422 VOM19980619.0700.0040 VOM19980223.0700.2728 VOM19980319.0700.0452 VOM19980223.0700.2892 VOM19980220.0700.1055 VOM19980312.0900.0825 VOM19980403.0700.0185 VOM19980428.0900.0080 VOM19980316.0900.3018 VOM19980403.0900.2079 VOM19980404.0700.1061 VOM19980520.0700.0476 VOM19980618.0700.0542 VOM19980223.0700.3043 VOM19980302.0900.2091 VOM19980625.0730.0090 VOM19980305.0900.1736 VOM19980403.0900.0431 VOM19980302.0700.0653 VOM19980327.0900.0327 VOM19980327.0900.1984 VOM19980526.0730.0266 VOM19980625.0700.0205
40115.query, VOM19980316.0900.2774 VOM19980326.0900.1939 VOM19980404.0700.0406 VOM19980222.0700.0448 VOM19980327.0900.1545 VOM19980404.0700.1061 VOM19980225.0900.2949 VOM19980312.0900.2408 VOM19980404.0700.0676 VOM19980325.0900.3063 VOM19980226.0900.2027 VOM19980326.0700.2359 VOM19980326.0900.2164 VOM19980403.0700.1169 VOM19980220.0700.1159 VOM19980620.0700.0040 VOM19980515.0700.0434 VOM19980223.0700.2728 VOM19980511.0900.0039 VOM19980317.0900.2819 VOM19980511.0730.0066 VOM19980226.0900.3196 VOM19980515.0900.0164 VOM19980312.0900.2795 VOM19980223.0700.1993 VOM19980511.0700.0105 VOM19980403.0700.0129 VOM19980515.0730.0248 VOM19980403.0900.3074 VOM19980220.0900.2019 VOM19980620.0730.0003 VOM19980403.0900.0173 VOM19980509.0700.0043 VOM19980221.0700.2690 VOM19980223.0900.2288 VOM19980316.0900.3018 VOM19980403.0900.0431 VOM19980617.0900.0171 VOM19980403.0700.1459 VOM19980619.0700.0040 VOM19980222.0700.2148 VOM19980326.0900.0371 VOM19980220.0900.2583 VOM19980325.0900.0905 VOM19980403.0900.0124 VOM19980504.0730.0100 VOM19980403.0900.2034 VOM19980403.0700.0185 VOM19980305.0700.0763 VOM19980302.0700.3552
40116.query, VOM19980327.0900.1287 VOM19980325.0900.1209 VOM19980312.0900.0990 VOM19980228.0700.2873 VOM19980317.0900.2819 VOM19980312.0900.2795 VOM19980326.0900.2164 VOM19980326.0700.2359 VOM19980403.0900.2706 VOM19980312.0900.0825 VOM19980226.0900.3196 VOM19980305.0900.1967 VOM19980325.0900.3063 VOM19980220.0700.1159 VOM19980224.0900.0364 VOM19980305.0900.0295 VOM19980327.0900.1545 VOM19980326.0900.1939 VOM19980327.0900.1073 VOM19980316.0900.2774 VOM19980305.0900.1046 VOM19980325.0900.0905 VOM19980303.0900.2868 VOM19980220.0900.2138 VOM19980222.0700.2530 VOM19980226.0900.1139 VOM19980223.0900.0886 VOM19980225.0900.1029 VOM19980422.0900.0021 VOM19980404.0700.0406 VOM19980304.0900.1823 VOM19980222.0700.0448 VOM19980227.0900.1692 VOM19980226.0900.2027 VOM19980224.0900.1730 VOM19980227.0900.1346 VOM19980225.0900.2949 VOM19980312.0900.2408 VOM19980403.0900.0619 VOM19980404.0700.0676 VOM19980226.0900.1367 VOM19980220.0900.2343 VOM19980403.0700.0185 VOM19980319.0900.2245 VOM19980403.0900.2079 VOM19980428.0900.0080 VOM19980403.0900.0173 VOM19980403.0900.0431 VOM19980319.0700.0722 VOM19980225.0900.0714
40117.query, VOM19980220.0700.0166 VOM19980220.0700.0221 VOM19980220.0700.0265 VOM19980220.0700.0321 VOM19980220.0700.0359 VOM19980220.0700.0391 VOM19980220.0700.0448 VOM19980220.0700.0487 VOM19980220.0700.0521 VOM19980220.0700.0559 VOM19980220.0700.0620 VOM19980220.0700.0672 VOM19980220.0700.0707 VOM19980220.0700.0772 VOM19980220.0700.0874 VOM19980220.0700.1055 VOM19980220.0700.1159 VOM19980220.0700.1297 VOM19980220.0700.1448 VOM19980220.0700.1861 VOM19980220.0700.2208 VOM19980220.0700.2656 VOM19980220.0700.2814 VOM19980220.0700.2956 VOM19980220.0700.3153 VOM19980220.0700.3434 VOM19980220.0900.0190 VOM19980220.0900.0259 VOM19980220.0900.0292 VOM19980220.0900.0330 VOM19980220.0900.0387 VOM19980220.0900.0424 VOM19980220.0900.0473 VOM19980220.0900.0496 VOM19980220.0900.0859 VOM19980220.0900.1197 VOM19980220.0900.1332 VOM19980220.0900.1815 VOM19980220.0900.1880 VOM19980220.0900.1907 VOM19980220.0900.1940 VOM19980220.0900.1979 VOM19980220.0900.2019 VOM19980220.0900.2053 VOM19980220.0900.2076 VOM19980220.0900.2138 VOM19980220.0900.2343 VOM19980220.0900.2583 VOM19980220.0900.2967 VOM19980220.0900.3154
40118.query, VOM19980302.0700.0653 VOM19980326.0900.1939 VOM19980627.0700.0466 VOM19980326.0700.2359 VOM19980326.0900.2164 VOM19980504.0730.0100 VOM19980325.0900.0905 VOM19980225.0900.2949 VOM19980504.0700.0268 VOM19980312.0900.2408 VOM19980316.0900.3018 VOM19980325.0900.3063 VOM19980404.0700.0406 VOM19980327.0900.1545 VOM19980317.0900.1247 VOM19980220.0700.1055 VOM19980220.0700.1159 VOM19980220.0700.2208 VOM19980222.0700.0448 VOM19980404.0700.1788 VOM19980326.0700.0480 VOM19980410.0900.0241 VOM19980302.0900.0670 VOM19980319.0700.0722 VOM19980222.0700.2148 VOM19980403.0900.0431 VOM19980312.0900.2127 VOM19980226.0900.3196 VOM19980619.0700.0040 VOM19980403.0700.1459 VOM19980316.0900.2774 VOM19980505.0700.0384 VOM19980317.0900.2819 VOM19980609.0900.0232 VOM19980625.0730.0090 VOM19980609.0730.0182 VOM19980315.0700.2184 VOM19980305.0900.0492 VOM19980220.0900.2019 VOM19980530.0700.0318 VOM19980530.0730.0166 VOM19980403.0900.3074 VOM19980302.0900.0635 VOM19980314.0700.2300 VOM19980227.0900.0912 VOM19980303.0700.2491 VOM19980605.0700.0528 VOM19980319.0900.0364 VOM19980413.0900.0011 VOM19980319.0700.2536
40119.query, VOM19980226.0900.3196 VOM19980326.0700.2359 VOM19980326.0900.2164 VOM19980220.0700.1159 VOM19980316.0900.2774 VOM19980317.0900.2819 VOM19980404.0700.0676 VOM19980404.0700.0406 VOM19980326.0700.3398 VOM19980222.0700.0448 VOM19980316.0900.3018 VOM19980221.0700.2690 VOM19980327.0900.1545 VOM19980404.0700.1061 VOM19980225.0900.2949 VOM19980220.0900.2019 VOM19980326.0900.1939 VOM19980403.0700.1459 VOM19980302.0700.3070 VOM19980403.0900.0431 VOM19980226.0900.0245 VOM19980610.0730.0140 VOM19980403.0700.0185 VOM19980306.0700.1456 VOM19980316.0700.2333 VOM19980619.0700.0040 VOM19980325.0900.3063 VOM19980315.0700.2184 VOM19980403.0700.1169 VOM19980327.0900.2652 VOM19980403.0900.3074 VOM19980403.0900.0619 VOM19980222.0700.1986 VOM19980223.0700.3043 VOM19980220.0700.2208 VOM19980223.0700.0562 VOM19980403.0900.2970 VOM19980620.0700.0040 VOM19980621.0700.0488 VOM19980326.0900.2725 VOM19980624.0700.0288 VOM19980325.0900.0905 VOM19980403.0700.0129 VOM19980305.0900.2335 VOM19980326.0700.2676 VOM19980303.0900.1646 VOM19980302.0700.0653 VOM19980223.0700.2728 VOM19980223.0900.1151 VOM19980226.0900.2900
40120.query, VOM19980220.0700.0166 VOM19980220.0700.0221 VOM19980220.0700.0265 VOM19980220.0700.0321 VOM19980220.0700.0359 VOM19980220.0700.0391 VOM19980220.0700.0448 VOM19980220.0700.0487 VOM19980220.0700.0521 VOM19980220.0700.0559 VOM19980220.0700.0620 VOM19980220.0700.0672 VOM19980220.0700.0707 VOM19980220.0700.0772 VOM19980220.0700.0874 VOM19980220.0700.1055 VOM19980220.0700.1159 VOM19980220.0700.1297 VOM19980220.0700.1448 VOM19980220.0700.1861 VOM19980220.0700.2208 VOM19980220.0700.2656 VOM19980220.0700.2814 VOM19980220.0700.2956 VOM19980220.0700.3153 VOM19980220.0700.3434 VOM19980220.0900.0190 VOM19980220.0900.0259 VOM19980220.0900.0292 VOM19980220.0900.0330 VOM19980220.0900.0387 VOM19980220.0900.0424 VOM19980220.0900.0473 VOM19980220.0900.0496 VOM19980220.0900.0859 VOM19980220.0900.1197 VOM19980220.0900.1332 VOM19980220.0900.1815 VOM19980220.0900.1880 VOM19980220.0900.1907 VOM19980220.0900.1940 VOM19980220.0900.1979 VOM19980220.0900.2019 VOM19980220.0900.2053 VOM19980220.0900.2076 VOM19980220.0900.2138 VOM19980220.0900.2343 VOM19980220.0900.2583 VOM19980220.0900.2967 VOM19980220.0900.3154
